,game1,game2,home_x,away_x,away_win
33742,122403,123545,-3.0,-32.0,0.0
33743,122408,123233,-2.0,-19.0,0.0
33744,122412,123517,2.0,-2.0,0.0
33745,122414,123039,9.0,-5.0,0.0
33746,122416,123551,28.0,22.0,1.0
33747,122417,123238,12.0,17.0,1.0
33748,122420,123675,2.0,-11.0,0.0
33749,122421,123574,4.0,-7.0,0.0
33750,122428,123629,-8.0,-12.0,0.0
33751,122431,122685,1.0,-2.0,0.0
33752,122439,123092,8.0,6.0,1.0
33753,122461,123453,-18.0,-6.0,0.0
33754,122464,123109,8.0,-1.0,0.0
33755,122468,123695,20.0,15.0,1.0
33756,122482,123133,-7.0,-17.0,0.0
33757,122483,123638,-1.0,18.0,1.0
33758,122496,123148,-11.0,-23.0,0.0
33759,122500,122673,-13.0,-14.0,0.0
33760,122502,123154,-4.0,-27.0,0.0
33761,122504,122699,28.0,8.0,1.0
33762,122505,123612,-8.0,1.0,1.0
33763,122506,123732,2.0,-8.0,0.0
33764,122507,122701,-4.0,-14.0,0.0
33765,122508,122703,2.0,26.0,1.0
33766,122509,123355,-5.0,5.0,1.0
33767,122512,123082,12.0,9.0,1.0
33768,122516,123370,12.0,9.0,1.0
33769,122528,122740,-15.0,-17.0,0.0
33770,122562,123391,8.0,-6.0,0.0
33771,122569,123640,19.0,4.0,1.0
33772,122584,123214,-4.0,18.0,1.0
33773,122593,123450,-7.0,-7.0,0.0
33774,122594,123267,26.0,-16.0,0.0
33775,122595,123401,1.0,-31.0,0.0
33776,122597,123346,-6.0,1.0,1.0
33777,122600,123350,12.0,24.0,1.0
33778,122623,123242,9.0,6.0,1.0
33779,122634,123410,5.0,-16.0,0.0
33780,122651,123312,-2.0,-6.0,0.0
33781,122652,123424,15.0,12.0,1.0
33782,122654,123314,-6.0,-9.0,0.0
33783,122664,123462,17.0,-11.0,0.0
33784,122665,123467,10.0,-1.0,0.0
33785,122667,123322,-12.0,-1.0,0.0
33786,122670,123701,-10.0,2.0,1.0
33787,122681,123332,30.0,4.0,1.0
33788,122689,123338,18.0,3.0,1.0
33789,122696,123249,3.0,3.0,1.0
33790,122698,123243,8.0,-3.0,0.0
33791,122708,123360,-10.0,-13.0,0.0
33792,122712,123496,-1.0,-37.0,0.0
33793,122714,123414,-10.0,-11.0,0.0
33794,122722,123368,18.0,2.0,1.0
33795,122746,123253,-1.0,-8.0,0.0
33796,122748,123280,-10.0,-21.0,0.0
33797,122755,123528,9.0,11.0,1.0
33798,122766,123617,15.0,-8.0,0.0
33799,122769,123420,3.0,4.0,1.0
33800,122770,123426,-1.0,1.0,1.0
33801,122776,123428,15.0,14.0,1.0
33802,122778,123432,-7.0,-12.0,0.0
33803,122780,123665,-1.0,-9.0,0.0
33804,122791,123387,1.0,-12.0,0.0
33805,122807,123503,-11.0,-8.0,0.0
33806,122856,123219,18.0,6.0,1.0
33807,122861,123606,1.0,-12.0,0.0
33808,122880,123607,9.0,-7.0,0.0
33809,123064,123708,27.0,3.0,1.0
33810,123196,123438,-7.0,-13.0,0.0
33811,121009,123423,4.0,-10.0,0.0
33812,121931,123434,-5.0,-2.0,0.0
33813,120959,123435,-1.0,-18.0,0.0
33814,120695,123436,-11.0,-9.0,0.0
33815,123240,123449,-11.0,-13.0,0.0
33816,122811,123452,6.0,-17.0,0.0
33817,122925,123454,-24.0,-17.0,0.0
33818,121960,123459,-15.0,-24.0,0.0
33819,122835,123474,-7.0,8.0,1.0
33820,121345,123476,-22.0,-13.0,0.0
33821,119635,123478,-7.0,-8.0,0.0
33822,123487,123736,20.0,14.0,1.0
33823,121415,123505,-7.0,-25.0,0.0
33824,120916,123526,-6.0,-12.0,0.0
33825,122905,123536,-8.0,8.0,1.0
33826,121713,123537,-8.0,-19.0,0.0
33827,123272,123550,17.0,-10.0,0.0
33828,122120,123562,-9.0,4.0,1.0
33829,121310,123586,-14.0,-27.0,0.0
33830,123196,123601,-7.0,-6.0,0.0
33831,123265,123610,9.0,-4.0,0.0
33832,122531,123622,9.0,-19.0,0.0
33833,120659,123648,13.0,-22.0,0.0
33834,122248,123673,-3.0,-16.0,0.0
33835,119776,123679,-6.0,-19.0,0.0
33836,121027,123696,-4.0,-3.0,0.0
33837,122411,123707,26.0,4.0,1.0
33838,121004,123716,-7.0,3.0,1.0
33839,120973,123724,9.0,-6.0,0.0
33840,120964,123728,-2.0,20.0,1.0
33841,121902,123734,-14.0,-8.0,0.0
33842,121500,123750,-7.0,5.0,1.0
33843,121426,123755,16.0,-19.0,0.0
33844,122420,123818,2.0,-8.0,0.0
33845,121536,123835,1.0,-31.0,0.0
33846,123011,123842,20.0,5.0,1.0
33847,123323,123864,-20.0,-26.0,0.0
33848,122761,123878,19.0,8.0,1.0
33849,123891,125014,-29.0,-34.0,0.0
33850,123938,126215,4.0,-7.0,0.0
33851,123997,125956,-18.0,9.0,1.0
33852,124060,124916,4.0,-11.0,0.0
33853,124073,125429,-17.0,-13.0,0.0
33854,124076,125820,3.0,2.0,1.0
33855,124134,128913,15.0,-5.0,0.0
33856,124140,125230,12.0,-17.0,0.0
33857,124147,125422,18.0,2.0,1.0
33858,124292,125795,-3.0,-7.0,0.0
33859,124313,125215,8.0,-11.0,0.0
33860,124373,124654,3.0,-9.0,0.0
33861,124374,125466,-2.0,5.0,1.0
33862,124423,125275,-28.0,-9.0,0.0
33863,124435,125442,-2.0,21.0,1.0
33864,124663,125967,1.0,-4.0,0.0
33865,124686,127557,14.0,8.0,1.0
33866,124704,125004,-8.0,5.0,1.0
33867,124721,125293,4.0,-6.0,0.0
33868,124736,125285,13.0,-3.0,0.0
33869,124755,125645,18.0,6.0,1.0
33870,124770,125113,30.0,6.0,1.0
33871,124785,127279,11.0,-3.0,0.0
33872,124796,125934,5.0,-5.0,0.0
33873,124803,125784,1.0,-5.0,0.0
33874,124810,125472,7.0,-9.0,0.0
33875,124820,128346,1.0,-4.0,0.0
33876,124831,125589,-28.0,-16.0,0.0
33877,124832,126143,2.0,-3.0,0.0
33878,124837,126296,19.0,2.0,1.0
33879,124844,128657,14.0,4.0,1.0
33880,124846,126742,-14.0,-22.0,0.0
33881,124847,128664,44.0,27.0,1.0
33882,124854,125516,-16.0,-23.0,0.0
33883,124855,127736,-11.0,-1.0,0.0
33884,124858,128727,-2.0,-2.0,0.0
33885,124859,128258,-11.0,-18.0,0.0
33886,124860,125412,1.0,6.0,1.0
33887,124877,127560,25.0,10.0,1.0
33888,124890,127814,33.0,9.0,1.0
33889,124894,126731,10.0,-5.0,0.0
33890,124900,126998,7.0,-25.0,0.0
33891,124902,127320,8.0,-2.0,0.0
33892,124904,126390,8.0,2.0,1.0
33893,124929,128342,-4.0,-4.0,0.0
33894,124949,128556,15.0,18.0,1.0
33895,124957,127150,-11.0,-2.0,0.0
33896,124958,128560,20.0,18.0,1.0
33897,124970,127294,-4.0,-31.0,0.0
33898,124979,128573,-5.0,-3.0,0.0
33899,124980,127296,-4.0,-4.0,0.0
33900,124983,128103,9.0,12.0,1.0
33901,125010,128221,-9.0,-15.0,0.0
33902,125083,125571,-12.0,-20.0,0.0
33903,125087,127384,-1.0,2.0,1.0
33904,125097,126987,2.0,-19.0,0.0
33905,125116,126231,-2.0,12.0,1.0
33906,125117,125465,-10.0,1.0,1.0
33907,125125,125983,-12.0,21.0,1.0
33908,125129,126498,4.0,-12.0,0.0
33909,125131,126174,-6.0,-19.0,0.0
33910,125140,125313,11.0,7.0,1.0
33911,125151,127345,7.0,11.0,1.0
33912,125224,125529,-4.0,-3.0,0.0
33913,125229,127314,6.0,-9.0,0.0
33914,125237,126052,-12.0,-9.0,0.0
33915,125241,127301,-13.0,-10.0,0.0
33916,125248,127306,20.0,-3.0,0.0
33917,125251,128180,6.0,-1.0,0.0
33918,125350,125507,15.0,5.0,1.0
33919,125424,128849,7.0,-4.0,0.0
33920,125431,128970,12.0,-7.0,0.0
33921,125489,128965,5.0,-16.0,0.0
33922,125504,128964,-6.0,-13.0,0.0
33923,125545,128945,14.0,-1.0,0.0
33924,125556,129007,-21.0,-8.0,0.0
33925,125568,128848,-1.0,-11.0,0.0
33926,125570,128204,-9.0,2.0,1.0
33927,125608,128839,3.0,14.0,1.0
33928,125667,127427,15.0,4.0,1.0
33929,125689,128871,-4.0,-28.0,0.0
33930,125721,126472,17.0,-5.0,0.0
33931,125724,126607,-7.0,-21.0,0.0
33932,125725,127046,14.0,-1.0,0.0
33933,125729,127081,10.0,-7.0,0.0
33934,125730,127996,13.0,-5.0,0.0
33935,125756,127245,-9.0,-12.0,0.0
33936,125759,128183,10.0,-8.0,0.0
33937,125763,128831,-10.0,-6.0,0.0
33938,125770,127982,17.0,3.0,1.0
33939,125771,128861,7.0,-16.0,0.0
33940,125782,128835,3.0,-13.0,0.0
33941,125785,128944,-7.0,-4.0,0.0
33942,125787,127743,21.0,-14.0,0.0
33943,125792,128975,4.0,-20.0,0.0
33944,125793,128928,8.0,-24.0,0.0
33945,125802,127273,17.0,2.0,1.0
33946,125803,127094,3.0,-16.0,0.0
33947,125807,126960,-22.0,-18.0,0.0
33948,125813,128990,-17.0,23.0,1.0
33949,125814,128069,5.0,22.0,1.0
33950,125815,128982,-11.0,-9.0,0.0
33951,125817,126957,-23.0,5.0,1.0
33952,125819,128851,1.0,-8.0,0.0
33953,125831,128994,11.0,3.0,1.0
33954,125833,128515,9.0,-9.0,0.0
33955,125834,127260,1.0,-5.0,0.0
33956,125835,128968,21.0,-3.0,0.0
33957,125836,128998,-4.0,-20.0,0.0
33958,125839,126982,12.0,3.0,1.0
33959,125840,127619,6.0,11.0,1.0
33960,125851,126883,2.0,-2.0,0.0
33961,125854,128062,11.0,-8.0,0.0
33962,125863,127409,25.0,-5.0,0.0
33963,125869,127722,-9.0,10.0,1.0
33964,125872,128836,-15.0,-29.0,0.0
33965,125874,128621,-9.0,-18.0,0.0
33966,125877,128634,-4.0,-13.0,0.0
33967,125879,128665,2.0,-4.0,0.0
33968,125883,128853,9.0,-18.0,0.0
33969,125884,128652,6.0,12.0,1.0
33970,125885,127527,13.0,-11.0,0.0
33971,125886,126954,18.0,8.0,1.0
33972,125888,127070,12.0,8.0,1.0
33973,125889,128673,14.0,7.0,1.0
33974,125900,128869,-24.0,-16.0,0.0
33975,125908,128511,25.0,27.0,1.0
33976,125909,128533,4.0,-5.0,0.0
33977,125910,127504,17.0,23.0,1.0
33978,125911,128513,14.0,6.0,1.0
33979,125912,127879,1.0,-5.0,0.0
33980,125913,128516,15.0,8.0,1.0
33981,125917,126529,-6.0,-3.0,0.0
33982,125924,127671,-7.0,3.0,1.0
33983,125926,127022,-17.0,-11.0,0.0
33984,125928,127392,3.0,-1.0,0.0
33985,125931,127516,3.0,14.0,1.0
33986,125932,127780,5.0,5.0,1.0
33987,125933,127044,-4.0,-1.0,0.0
33988,125935,128534,14.0,-4.0,0.0
33989,125936,127049,-3.0,-10.0,0.0
33990,125941,128169,-9.0,9.0,1.0
33991,125942,127489,5.0,-7.0,0.0
33992,125944,128527,7.0,-3.0,0.0
33993,125946,128544,-13.0,-27.0,0.0
33994,125949,127413,26.0,7.0,1.0
33995,125950,127846,7.0,-20.0,0.0
33996,125953,126647,5.0,31.0,1.0
33997,125957,128567,6.0,-13.0,0.0
33998,125958,128561,-10.0,-14.0,0.0
33999,125960,127484,-5.0,-13.0,0.0
34000,125965,127552,-13.0,-15.0,0.0
34001,125969,127880,-12.0,-15.0,0.0
34002,125972,127890,9.0,-13.0,0.0
34003,125973,126672,8.0,5.0,1.0
34004,125974,127589,6.0,-13.0,0.0
34005,125975,128592,-11.0,-7.0,0.0
34006,125976,128555,-7.0,2.0,1.0
34007,125977,128598,41.0,3.0,1.0
34008,125978,127382,6.0,-2.0,0.0
34009,125979,127347,11.0,15.0,1.0
34010,125980,127570,15.0,8.0,1.0
34011,125982,128661,-7.0,21.0,1.0
34012,125984,128088,5.0,-1.0,0.0
34013,125985,127576,-16.0,-26.0,0.0
34014,125986,127368,2.0,2.0,1.0
34015,125988,127372,-9.0,-3.0,0.0
34016,125989,127211,-28.0,-22.0,0.0
34017,125991,127393,15.0,19.0,1.0
34018,125992,127394,3.0,6.0,1.0
34019,125994,128566,-11.0,1.0,1.0
34020,125995,127398,-26.0,-19.0,0.0
34021,125996,127403,20.0,13.0,1.0
34022,125997,127957,22.0,3.0,1.0
34023,125998,127330,4.0,-3.0,0.0
34024,125999,127406,-13.0,-17.0,0.0
34025,126000,128042,17.0,2.0,1.0
34026,126001,127078,-10.0,-20.0,0.0
34027,126002,127479,7.0,1.0,1.0
34028,126003,127463,15.0,12.0,1.0
34029,126004,127412,12.0,15.0,1.0
34030,126005,127415,-14.0,-6.0,0.0
34031,126006,127422,-16.0,-31.0,0.0
34032,126007,128535,4.0,-2.0,0.0
34033,126008,128246,11.0,-3.0,0.0
34034,126009,127442,3.0,-2.0,0.0
34035,126010,128559,2.0,27.0,1.0
34036,126011,127426,36.0,14.0,1.0
34037,126012,126651,-5.0,-15.0,0.0
34038,126013,128553,-2.0,11.0,1.0
34039,126014,128521,7.0,-3.0,0.0
34040,126015,127292,-6.0,-19.0,0.0
34041,126016,127343,-1.0,16.0,1.0
34042,126017,127887,14.0,-13.0,0.0
34043,126019,127944,2.0,1.0,1.0
34044,126020,127446,9.0,22.0,1.0
34045,126021,128728,4.0,10.0,1.0
34046,126022,127452,25.0,21.0,1.0
34047,126023,129031,9.0,3.0,1.0
34048,126024,127621,11.0,2.0,1.0
34049,126025,128636,1.0,-3.0,0.0
34050,126026,128586,13.0,12.0,1.0
34051,126028,128736,-4.0,-19.0,0.0
34052,126029,126507,6.0,-7.0,0.0
34053,126030,127461,-2.0,-8.0,0.0
34054,126034,128696,5.0,22.0,1.0
34055,126037,128710,-9.0,-19.0,0.0
34056,126038,127758,24.0,8.0,1.0
34057,126041,128109,3.0,4.0,1.0
34058,126043,127635,14.0,18.0,1.0
34059,126044,128758,7.0,-9.0,0.0
34060,126045,127319,-31.0,-22.0,0.0
34061,126046,128595,-20.0,-25.0,0.0
34062,126048,127729,-4.0,12.0,1.0
34063,126049,127229,5.0,-7.0,0.0
34064,126050,128111,-8.0,-8.0,0.0
34065,126053,128686,-7.0,20.0,1.0
34066,126055,127795,-4.0,-3.0,0.0
34067,126057,128605,4.0,24.0,1.0
34068,126061,127520,13.0,-19.0,0.0
34069,126062,127254,-19.0,6.0,1.0
34070,126065,127796,-12.0,-2.0,0.0
34071,126067,127766,8.0,-9.0,0.0
34072,126068,127192,18.0,5.0,1.0
34073,126070,127871,17.0,-9.0,0.0
34074,126071,127355,23.0,3.0,1.0
34075,126072,126940,5.0,5.0,1.0
34076,126073,126941,-5.0,-3.0,0.0
34077,126074,128305,-7.0,-2.0,0.0
34078,126075,128308,16.0,4.0,1.0
34079,126076,128190,-7.0,-43.0,0.0
34080,126077,127366,-3.0,-8.0,0.0
34081,126079,127264,15.0,4.0,1.0
34082,126081,128289,-10.0,7.0,1.0
34083,126082,127274,23.0,-15.0,0.0
34084,126083,129025,19.0,-13.0,0.0
34085,126084,127277,18.0,-7.0,0.0
34086,126085,128973,6.0,-6.0,0.0
34087,126086,127303,8.0,-24.0,0.0
34088,126088,127354,4.0,-2.0,0.0
34089,126089,127205,-7.0,-2.0,0.0
34090,126090,127383,-3.0,-13.0,0.0
34091,126092,127443,15.0,-1.0,0.0
34092,126093,127797,1.0,-8.0,0.0
34093,126094,127585,23.0,5.0,1.0
34094,126096,128792,-13.0,2.0,1.0
34095,126097,127691,23.0,13.0,1.0
34096,126099,127146,-12.0,-6.0,0.0
34097,126100,127271,7.0,13.0,1.0
34098,126101,127258,2.0,-4.0,0.0
34099,126103,128541,12.0,14.0,1.0
34100,126104,128242,-4.0,-35.0,0.0
34101,126105,128691,-8.0,16.0,1.0
34102,126106,127275,-19.0,-37.0,0.0
34103,126108,128489,-5.0,-18.0,0.0
34104,126109,127278,11.0,14.0,1.0
34105,126110,126502,4.0,3.0,1.0
34106,126111,128040,-5.0,-8.0,0.0
34107,126113,127407,-16.0,-5.0,0.0
34108,126114,128089,4.0,-6.0,0.0
34109,126115,128674,-10.0,-8.0,0.0
34110,126116,127280,28.0,22.0,1.0
34111,126119,128810,-10.0,-13.0,0.0
34112,126120,127281,-13.0,-12.0,0.0
34113,126121,127416,-10.0,-13.0,0.0
34114,126122,127721,7.0,4.0,1.0
34115,126124,128645,8.0,-6.0,0.0
34116,126126,128698,1.0,-12.0,0.0
34117,126127,127423,4.0,4.0,1.0
34118,126128,127286,5.0,-8.0,0.0
34119,126129,127399,-6.0,5.0,1.0
34120,126130,127285,4.0,1.0,1.0
34121,126131,127219,28.0,20.0,1.0
34122,126133,127282,3.0,-13.0,0.0
34123,126134,127430,-13.0,-11.0,0.0
34124,126137,128073,13.0,11.0,1.0
34125,126138,127436,16.0,2.0,1.0
34126,126139,126653,-9.0,-6.0,0.0
34127,126140,128707,-9.0,-9.0,0.0
34128,126141,128590,2.0,-33.0,0.0
34129,126142,128385,-3.0,-1.0,0.0
34130,126146,128087,8.0,8.0,1.0
34131,126147,127943,-13.0,-12.0,0.0
34132,126150,127295,7.0,10.0,1.0
34133,126152,127124,25.0,7.0,1.0
34134,126155,127449,4.0,9.0,1.0
34135,126156,128575,13.0,18.0,1.0
34136,126157,128748,-5.0,-4.0,0.0
34137,126158,127298,32.0,15.0,1.0
34138,126159,127770,2.0,15.0,1.0
34139,126160,127622,-2.0,-1.0,0.0
34140,126161,127376,-3.0,13.0,1.0
34141,126162,127965,9.0,1.0,1.0
34142,126163,127316,15.0,4.0,1.0
34143,126165,127256,25.0,14.0,1.0
34144,126167,127956,8.0,-1.0,0.0
34145,126171,126898,18.0,-7.0,0.0
34146,126172,127311,11.0,-1.0,0.0
34147,126173,128551,-13.0,-10.0,0.0
34148,126175,127429,-39.0,-28.0,0.0
34149,126177,128814,-1.0,6.0,1.0
34150,126178,127441,-5.0,-36.0,0.0
34151,126179,128041,9.0,-12.0,0.0
34152,126180,127130,-6.0,-34.0,0.0
34153,126181,128453,-6.0,-31.0,0.0
34154,126182,127312,-12.0,-33.0,0.0
34155,126183,127335,10.0,11.0,1.0
34156,126184,127287,5.0,-12.0,0.0
34157,126185,127276,-5.0,2.0,1.0
34158,126186,127261,2.0,14.0,1.0
34159,126189,127843,2.0,-18.0,0.0
34160,126190,126884,-23.0,-23.0,0.0
34161,126191,128959,-1.0,3.0,1.0
34162,126192,128971,-9.0,-11.0,0.0
34163,126193,128417,-6.0,-21.0,0.0
34164,126194,127284,-37.0,-12.0,0.0
34165,126195,128981,-4.0,-14.0,0.0
34166,126196,127267,9.0,-1.0,0.0
34167,126197,127468,-4.0,-8.0,0.0
34168,126198,127469,-34.0,-25.0,0.0
34169,126200,127470,16.0,9.0,1.0
34170,126201,127637,-34.0,-27.0,0.0
34171,126202,127812,10.0,5.0,1.0
34172,126204,128288,21.0,12.0,1.0
34173,126205,126873,30.0,-5.0,0.0
34174,126211,128477,7.0,-36.0,0.0
34175,126212,127408,-5.0,-7.0,0.0
34176,126216,127482,-13.0,-20.0,0.0
34177,126217,128004,-10.0,5.0,1.0
34178,126218,127707,13.0,-5.0,0.0
34179,126222,127991,-2.0,6.0,1.0
34180,126223,127639,-2.0,-7.0,0.0
34181,126227,128483,-10.0,13.0,1.0
34182,126228,127882,12.0,-5.0,0.0
34183,126230,127836,18.0,7.0,1.0
34184,126232,128470,15.0,1.0,1.0
34185,126234,127170,-3.0,-3.0,0.0
34186,126235,126877,33.0,17.0,1.0
34187,126236,127194,-3.0,-2.0,0.0
34188,126239,127842,7.0,2.0,1.0
34189,126240,127855,7.0,-2.0,0.0
34190,126241,127370,11.0,4.0,1.0
34191,126242,127970,15.0,-12.0,0.0
34192,126243,127158,28.0,7.0,1.0
34193,126244,128435,8.0,12.0,1.0
34194,126245,127682,9.0,3.0,1.0
34195,126246,128327,-15.0,-18.0,0.0
34196,126248,127209,13.0,7.0,1.0
34197,126250,127781,-17.0,4.0,1.0
34198,126251,126950,-18.0,-6.0,0.0
34199,126252,128815,2.0,-7.0,0.0
34200,126254,128739,13.0,13.0,1.0
34201,126255,127753,5.0,-9.0,0.0
34202,126256,128776,18.0,3.0,1.0
34203,126257,128492,18.0,17.0,1.0
34204,126258,128495,5.0,5.0,1.0
34205,126260,126907,-2.0,12.0,1.0
34206,126261,127728,-3.0,-22.0,0.0
34207,126264,127874,-25.0,-26.0,0.0
34208,126265,128215,-6.0,-25.0,0.0
34209,126266,128903,18.0,-11.0,0.0
34210,126268,127131,13.0,-7.0,0.0
34211,126269,127666,4.0,-6.0,0.0
34212,126270,128822,16.0,4.0,1.0
34213,126271,127860,11.0,-6.0,0.0
34214,126273,127447,-9.0,-12.0,0.0
34215,126275,127502,-5.0,-25.0,0.0
34216,126276,127761,-8.0,-28.0,0.0
34217,126277,128451,13.0,17.0,1.0
34218,126280,127485,-4.0,-2.0,0.0
34219,126281,127454,13.0,8.0,1.0
34220,126282,127501,6.0,-2.0,0.0
34221,126283,128225,16.0,9.0,1.0
34222,126285,126996,14.0,5.0,1.0
34223,126287,128361,8.0,-11.0,0.0
34224,126288,127248,25.0,2.0,1.0
34225,126289,128283,6.0,8.0,1.0
34226,126290,127563,-5.0,-13.0,0.0
34227,126292,127653,-6.0,-16.0,0.0
34228,126293,127300,-41.0,-11.0,0.0
34229,126294,127655,23.0,3.0,1.0
34230,126295,127658,-1.0,-25.0,0.0
34231,126297,127473,25.0,11.0,1.0
34232,126298,127903,5.0,17.0,1.0
34233,126299,127584,-4.0,1.0,1.0
34234,126300,127676,7.0,-7.0,0.0
34235,126302,128197,-2.0,-4.0,0.0
34236,126303,127684,-17.0,-15.0,0.0
34237,126304,128558,4.0,-23.0,0.0
34238,126305,127741,4.0,-3.0,0.0
34239,126306,127689,-19.0,-20.0,0.0
34240,126307,127690,-9.0,-26.0,0.0
34241,126309,128375,5.0,-2.0,0.0
34242,126310,127695,-15.0,-20.0,0.0
34243,126311,127701,-3.0,13.0,1.0
34244,126312,127396,10.0,17.0,1.0
34245,126313,127702,12.0,4.0,1.0
34246,126314,127705,11.0,7.0,1.0
34247,126315,127708,-1.0,-3.0,0.0
34248,126316,128858,-16.0,7.0,1.0
34249,126317,127595,6.0,-12.0,0.0
34250,126319,127730,18.0,-13.0,0.0
34251,126320,127650,18.0,-6.0,0.0
34252,126321,127142,-9.0,11.0,1.0
34253,126322,128364,-34.0,-43.0,0.0
34254,126323,127715,7.0,-5.0,0.0
34255,126324,127726,-11.0,-38.0,0.0
34256,126325,127564,-5.0,4.0,1.0
34257,126326,128557,-4.0,13.0,1.0
34258,126327,127605,-8.0,-36.0,0.0
34259,126328,127934,-2.0,-24.0,0.0
34260,126329,128339,14.0,-8.0,0.0
34261,126331,127657,-2.0,1.0,1.0
34262,126334,127114,9.0,7.0,1.0
34263,126335,127644,2.0,-15.0,0.0
34264,126337,127754,-8.0,-5.0,0.0
34265,126338,128404,-11.0,-2.0,0.0
34266,126339,127764,-7.0,-17.0,0.0
34267,126341,127188,-22.0,-14.0,0.0
34268,126342,126834,5.0,5.0,1.0
34269,126343,127625,14.0,-18.0,0.0
34270,126344,128669,-19.0,-17.0,0.0
34271,126345,126688,3.0,-32.0,0.0
34272,126346,127486,-1.0,-3.0,0.0
34273,126348,127108,3.0,-1.0,0.0
34274,126349,127632,7.0,-7.0,0.0
34275,126350,127685,13.0,-14.0,0.0
34276,126351,127697,5.0,-5.0,0.0
34277,126352,127633,-9.0,-15.0,0.0
34278,126353,127896,10.0,-3.0,0.0
34279,126355,128237,12.0,-13.0,0.0
34280,126356,127759,23.0,-18.0,0.0
34281,126358,127001,11.0,26.0,1.0
34282,126360,127703,12.0,-10.0,0.0
34283,126361,127640,24.0,21.0,1.0
34284,126363,128229,-7.0,-21.0,0.0
34285,126364,127641,21.0,2.0,1.0
34286,126366,127327,-18.0,-17.0,0.0
34287,126371,127185,-10.0,-8.0,0.0
34288,126372,127617,15.0,-37.0,0.0
34289,126373,127815,12.0,-30.0,0.0
34290,126374,127646,27.0,3.0,1.0
34291,126376,127649,2.0,12.0,1.0
34292,126377,127567,-7.0,-6.0,0.0
34293,126378,128182,-8.0,-37.0,0.0
34294,126380,127569,-13.0,-17.0,0.0
34295,126381,127519,-5.0,8.0,1.0
34296,126382,127654,7.0,21.0,1.0
34297,126383,127751,3.0,-10.0,0.0
34298,126385,127574,10.0,-24.0,0.0
34299,126386,128251,10.0,-6.0,0.0
34300,126387,127899,-3.0,-6.0,0.0
34301,126389,127361,-16.0,-12.0,0.0
34302,126391,127038,-10.0,-5.0,0.0
34303,126393,127455,11.0,-13.0,0.0
34304,126394,127607,-1.0,2.0,1.0
34305,126395,128447,7.0,-4.0,0.0
34306,126396,127876,20.0,-3.0,0.0
34307,126397,127587,2.0,-3.0,0.0
34308,126399,127777,8.0,-12.0,0.0
34309,126400,128751,-14.0,-37.0,0.0
34310,126401,128130,-1.0,-10.0,0.0
34311,126404,127680,17.0,23.0,1.0
34312,126405,127681,32.0,7.0,1.0
34313,126406,128769,8.0,17.0,1.0
34314,126407,127578,4.0,-21.0,0.0
34315,126408,128241,14.0,-12.0,0.0
34316,126409,127582,-2.0,-25.0,0.0
34317,126410,128115,26.0,18.0,1.0
34318,126411,128023,-7.0,-10.0,0.0
34319,126412,128960,-16.0,-15.0,0.0
34320,126413,127971,-1.0,8.0,1.0
34321,126414,127692,15.0,-19.0,0.0
34322,126416,127693,-4.0,-15.0,0.0
34323,126417,127588,-8.0,-10.0,0.0
34324,126419,128340,-9.0,-41.0,0.0
34325,126420,127397,-3.0,-7.0,0.0
34326,126421,127596,8.0,-3.0,0.0
34327,126422,127704,-23.0,-8.0,0.0
34328,126423,127571,8.0,-13.0,0.0
34329,126424,127861,27.0,6.0,1.0
34330,126425,127591,-1.0,-2.0,0.0
34331,126426,127709,5.0,5.0,1.0
34332,126427,127804,-5.0,-22.0,0.0
34333,126428,128741,-5.0,-21.0,0.0
34334,126429,127592,13.0,9.0,1.0
34335,126430,127593,9.0,8.0,1.0
34336,126431,128371,10.0,-12.0,0.0
34337,126433,127786,31.0,3.0,1.0
34338,126434,127713,-12.0,-20.0,0.0
34339,126436,128048,9.0,-5.0,0.0
34340,126437,127562,22.0,-5.0,0.0
34341,126438,127598,-4.0,-9.0,0.0
34342,126439,127594,5.0,-7.0,0.0
34343,126440,127723,16.0,10.0,1.0
34344,126441,129048,12.0,13.0,1.0
34345,126442,128248,-15.0,-12.0,0.0
34346,126443,127601,26.0,6.0,1.0
34347,126444,127672,5.0,-1.0,0.0
34348,126445,128247,-6.0,7.0,1.0
34349,126446,127586,-15.0,1.0,1.0
34350,126447,127727,-4.0,-12.0,0.0
34351,126448,128689,-12.0,-7.0,0.0
34352,126449,127837,7.0,-6.0,0.0
34353,126450,127612,-7.0,8.0,1.0
34354,126452,127732,5.0,11.0,1.0
34355,126453,127734,-11.0,-10.0,0.0
34356,126454,128081,6.0,-11.0,0.0
34357,126456,127634,34.0,-3.0,0.0
34358,126457,128250,-19.0,-1.0,0.0
34359,126459,127290,6.0,4.0,1.0
34360,126460,127609,-2.0,-7.0,0.0
34361,126461,127665,14.0,-5.0,0.0
34362,126462,127125,11.0,-4.0,0.0
34363,126463,127580,-6.0,4.0,1.0
34364,126466,127380,-12.0,4.0,1.0
34365,126467,128079,4.0,9.0,1.0
34366,126468,128992,13.0,6.0,1.0
34367,126469,127749,27.0,7.0,1.0
34368,126470,127566,10.0,-9.0,0.0
34369,126475,127825,5.0,-15.0,0.0
34370,126477,127616,-17.0,-25.0,0.0
34371,126478,127755,6.0,27.0,1.0
34372,126479,128313,21.0,-10.0,0.0
34373,126482,127307,-24.0,-31.0,0.0
34374,126483,127760,15.0,12.0,1.0
34375,126484,127663,-5.0,10.0,1.0
